auName,dayVaccinations,popID,DogsVaccinated
Population,2767,1476,1
Population,2767,1518,5
Population,2767,1519,5
Population,2767,1520,3
Population,2767,1521,2
Population,2767,1522,4
Population,2767,1523,8
Population,2767,1524,7
Population,2767,1526,5
Population,2767,1527,11
Population,2767,1528,2
Population,2767,1530,2
Population,2767,1582,2
Population,2767,1583,5
Population,2767,1584,4
Population,2767,1587,1
Population,2767,1588,2
Population,2767,1590,3
Population,2767,1645,1
Population,2767,1646,3
Population,2767,1647,2
Population,2767,1648,4
Population,2767,1649,2
Population,2767,1651,9
Population,2767,1652,9
Population,2767,1655,1
Population,2767,1656,1
Population,2767,1705,1
Population,2767,1708,1
Population,2767,1709,2
Population,2767,1712,1
Population,2767,1714,5
Population,2767,1716,2
Population,2767,1771,9
Population,2767,1774,2
Population,2767,1777,24
Population,2767,1778,3
Population,2767,2192,7
Population,2767,2243,12
Population,2767,2244,13
Population,2767,2245,17
Population,2767,2294,7
Population,2767,2295,8
Population,2767,2296,3
Population,2767,2342,5
Population,2767,2387,8
Population,2767,2429,8
Population,2767,2499,5
Population,2767,2533,1
Population,2767,2745,9
Population,2767,2748,5
Population,2767,2749,1
Population,2767,2751,1
Population,2767,2752,4
Population,2767,2756,16
Population,2767,2757,36
Population,2767,2758,3
Population,2767,2761,1
Population,2767,2762,11
Population,2767,2763,8
Population,2767,2764,9
Population,2768,1235,8
Population,2768,1298,3
Population,2768,1299,2
Population,2768,1362,11
Population,2768,1363,5
Population,2768,1364,1
Population,2768,1426,19
Population,2768,1427,16
Population,2768,1428,10
Population,2768,1429,1
Population,2768,1430,3
Population,2768,1489,3
Population,2768,1490,13
Population,2768,1491,23
Population,2768,1552,5
Population,2768,1553,12
Population,2768,1554,25
Population,2768,1615,7
Population,2768,1616,31
Population,2768,1677,5
Population,2768,1788,1
Population,2768,1846,1
Population,2768,1847,1
Population,2768,1904,11
Population,2768,1905,5
Population,2768,1961,6
Population,2768,1962,4
Population,2768,1963,3
Population,2768,2017,3
Population,2768,2019,5
Population,2768,2020,1
Population,2768,2023,4
Population,2768,2072,1
Population,2768,2073,3
Population,2768,2074,3
Population,2768,2075,2
Population,2768,2077,12
Population,2768,2078,12
Population,2768,2080,3
Population,2768,2127,3
Population,2768,2128,1
Population,2768,2129,3
Population,2768,2130,4
Population,2768,2132,22
Population,2768,2135,3
Population,2768,2136,2
Population,2768,2180,1
Population,2768,2181,2
Population,2768,2183,6
Population,2768,2184,6
Population,2768,2185,6
Population,2768,2232,4
Population,2768,2234,1
Population,2768,2235,2
Population,2768,2236,2
Population,2768,2237,10
Population,2768,2241,3
Population,2768,2283,2
Population,2768,2284,2
Population,2768,2285,3
Population,2768,2286,2
Population,2768,2287,5
Population,2768,2288,2
Population,2768,2292,1
Population,2768,2330,2
Population,2768,2333,8
Population,2768,2334,3
Population,2768,2335,2
Population,2768,2337,1
Population,2768,2374,1
Population,2768,2375,3
Population,2768,2376,8
Population,2768,2377,4
Population,2768,2378,1
Population,2768,2379,4
Population,2768,2381,2
Population,2768,2382,5
Population,2768,2383,1
Population,2768,2384,2
Population,2768,2416,9
Population,2768,2417,7
Population,2768,2418,4
Population,2768,2423,2
Population,2768,2425,1
Population,2768,2426,2
Population,2768,2463,1
Population,2768,2464,1
Population,2768,2497,2
Population,2768,2498,2
Population,2768,2531,1
Population,2771,405,6
Population,2771,447,3
Population,2771,490,1
Population,2771,491,10
Population,2771,492,4
Population,2771,536,9
Population,2771,537,10
Population,2771,584,5
Population,2771,585,3
Population,2771,635,1
Population,2771,636,1
Population,2771,688,6
Population,2771,689,7
Population,2771,744,6
Population,2771,745,9
Population,2771,746,10
Population,2771,800,4
Population,2771,801,2
Population,2771,802,6
Population,2771,859,16
Population,2771,860,10
Population,2771,919,6
Population,2771,920,16
Population,2771,922,4
Population,2771,977,2
Population,2771,978,18
Population,2771,1036,2
Population,2771,1037,3
Population,2771,1038,17
Population,2771,1096,3
Population,2771,1097,28
Population,2771,1116,9
Population,2771,1118,8
Population,2771,1174,9
Population,2771,1175,5
Population,2771,1176,4
Population,2771,1177,16
Population,2771,1178,6
Population,2771,1179,6
Population,2771,1180,5
Population,2771,1210,2
Population,2771,1211,1
Population,2771,1236,5
Population,2771,1237,8
Population,2771,1238,7
Population,2771,1239,13
Population,2771,1240,8
Population,2771,1250,17
Population,2771,1272,4
Population,2771,1301,7
Population,2771,1302,8
Population,2771,1303,19
Population,2771,1304,18
Population,2771,1310,6
Population,2771,1311,8
Population,2771,1312,14
Population,2771,1313,10
Population,2771,1314,9
Population,2771,1365,5
Population,2771,1366,6
Population,2771,1367,3
Population,2771,1368,6
Population,2771,1369,8
Population,2771,1374,8
Population,2771,1375,10
Population,2771,1376,12
Population,2771,1377,10
Population,2771,1378,8
Population,2771,1439,5
Population,2771,1440,2
Population,2771,1441,18
Population,2771,1442,4
Population,2771,1443,10
Population,2771,1444,7
Population,2771,1471,2
Population,2771,1506,5
Population,2771,1507,3
Population,2771,1508,3
Population,2771,1532,1
Population,2772,503,1
Population,2772,547,2
Population,2772,548,4
Population,2772,549,2
Population,2772,594,1
Population,2772,595,7
Population,2772,596,2
Population,2772,597,2
Population,2772,646,3
Population,2772,647,1
Population,2772,648,2
Population,2772,649,5
Population,2772,650,2
Population,2772,698,2
Population,2772,699,3
Population,2772,700,10
Population,2772,701,2
Population,2772,702,5
Population,2772,703,10
Population,2772,704,3
Population,2772,753,1
Population,2772,755,9
Population,2772,756,8
Population,2772,757,3
Population,2772,758,7
Population,2772,759,3
Population,2772,812,7
Population,2772,813,11
Population,2772,814,1
Population,2772,815,4
Population,2772,871,9
Population,2772,872,5
Population,2772,873,5
Population,2772,874,2
Population,2772,1094,1
Population,2772,1095,10
Population,2772,1156,5
Population,2772,1157,9
Population,2772,1158,4
Population,2772,1159,7
Population,2772,1218,2
Population,2772,1219,2
Population,2772,1220,3
Population,2772,1221,1
Population,2772,1222,6
Population,2772,1282,1
Population,2772,1283,6
Population,2772,1284,9
Population,2772,1285,4
Population,2772,1287,1
Population,2772,1347,5
Population,2772,1349,9
Population,2772,1350,3
Population,2772,1351,14
Population,2772,1412,1
Population,2772,1413,6
Population,2772,1414,4
Population,2772,1416,2
Population,2772,1418,1
Population,2772,1477,9
Population,2773,808,4
Population,2773,809,8
Population,2773,810,4
Population,2773,866,1
Population,2773,867,4
Population,2773,868,7
Population,2773,869,2
Population,2773,870,17
Population,2773,927,3
Population,2773,928,4
Population,2773,929,7
Population,2773,930,71
Population,2773,931,4
Population,2773,985,6
Population,2773,986,10
Population,2773,987,7
Population,2773,988,37
Population,2773,1041,4
Population,2773,1043,9
Population,2773,1044,9
Population,2773,1045,11
Population,2773,1098,7
Population,2773,1099,7
Population,2773,1100,2
Population,2773,1102,2
Population,2773,1103,1
Population,2773,1104,2
Population,2773,1160,4
Population,2773,1161,3
Population,2773,1162,2
Population,2773,1163,2
Population,2773,1165,4
Population,2773,1166,3
Population,2773,1167,4
Population,2773,1223,4
Population,2773,1224,9
Population,2773,1225,4
Population,2773,1226,6
Population,2773,1227,7
Population,2773,1228,28
Population,2773,1229,34
Population,2773,1230,24
Population,2773,1231,4
Population,2773,1290,3
Population,2773,1291,8
Population,2773,1292,10
Population,2773,1293,10
Population,2773,1294,27
Population,2773,1354,11
Population,2773,1355,2
Population,2773,1356,10
Population,2773,1357,4
Population,2773,1736,9
Population,2773,1792,14
Population,2773,1793,4
Population,2773,1794,12
Population,2773,1795,8
Population,2773,1796,2
Population,2773,1797,5
Population,2773,1798,15
Population,2773,1850,5
Population,2773,1851,9
Population,2773,1852,6
Population,2773,1853,17
Population,2773,1854,3
Population,2773,1855,4
Population,2773,1856,3
Population,2773,1907,6
Population,2773,1908,21
Population,2773,1909,10
Population,2773,1910,5
Population,2773,1911,49
Population,2773,1912,18
Population,2773,1913,3
Population,2773,1965,2
Population,2773,1966,19
Population,2773,1967,14
Population,2773,1969,91
Population,2773,1970,21
Population,2773,1971,3
Population,2773,2024,3
Population,2773,2025,2
Population,2773,2026,14
Population,2773,2027,4
Population,2773,2082,2
Population,2773,2083,8
Population,2773,2137,1
Population,2773,2138,6
Population,2773,2189,6
Population,2773,2190,7
Population,2773,2242,2
Population,2773,2293,1
Population,2774,148,8
Population,2774,179,11
Population,2774,180,6
Population,2774,181,3
Population,2774,182,3
Population,2774,183,1
Population,2774,221,14
Population,2774,222,2
Population,2774,223,5
Population,2774,224,25
Population,2774,225,3
Population,2774,226,3
Population,2774,227,15
Population,2774,265,5
Population,2774,266,4
Population,2774,267,9
Population,2774,268,9
Population,2774,270,8
Population,2774,271,4
Population,2774,272,25
Population,2774,273,5
Population,2774,312,9
Population,2774,316,5
Population,2774,317,5
Population,2774,318,6
Population,2774,319,19
Population,2774,320,4
Population,2774,358,4
Population,2774,359,4
Population,2774,362,5
Population,2774,363,5
Population,2774,365,8
Population,2774,366,6
Population,2774,367,5
Population,2774,368,2
Population,2774,410,3
Population,2774,411,4
Population,2774,412,6
Population,2774,413,5
Population,2774,415,1
Population,2774,417,5
Population,2774,452,2
Population,2774,455,4
Population,2774,456,7
Population,2774,457,6
Population,2774,458,10
Population,2774,459,6
Population,2774,499,4
Population,2774,500,3
Population,2774,502,2
Population,2774,546,4
Population,2774,932,7
Population,2774,933,6
Population,2774,989,21
Population,2774,990,13
Population,2774,991,19
Population,2774,992,5
Population,2774,1046,10
Population,2774,1047,28
Population,2774,1048,19
Population,2774,1049,14
Population,2774,1050,24
Population,2774,1051,6
Population,2774,1105,5
Population,2774,1106,17
Population,2774,1107,3
Population,2774,1108,12
Population,2775,1052,5
Population,2775,1109,5
Population,2775,1110,3
Population,2775,1169,3
Population,2775,1170,2
Population,2775,1171,10
Population,2775,1172,3
Population,2775,1173,2
Population,2775,1232,7
Population,2775,1233,8
Population,2775,1234,2
Population,2775,1295,6
Population,2775,1296,6
Population,2775,1359,28
Population,2775,1360,4
Population,2775,1424,7
Population,2775,1425,6
Population,2775,1487,1
Population,2775,1488,5
Population,2775,1492,26
Population,2775,1493,11
Population,2775,1494,6
Population,2775,1555,128
Population,2775,1556,55
Population,2775,1557,6
Population,2775,1617,155
Population,2775,1618,150
Population,2775,1619,45
Population,2775,1620,20
Population,2775,1678,13
Population,2775,1679,168
Population,2775,1680,170
Population,2775,1681,79
Population,2775,1737,19
Population,2775,1738,48
Population,2775,1741,20
Population,2776,1431,8
Population,2776,1432,6
Population,2776,1433,11
Population,2776,1434,9
Population,2776,1435,8
Population,2776,1495,24
Population,2776,1496,61
Population,2776,1497,7
Population,2776,1500,2
Population,2776,1501,3
Population,2776,1502,5
Population,2776,1503,15
Population,2776,1504,4
Population,2776,1558,30
Population,2776,1559,21
Population,2776,1560,8
Population,2776,1561,6
Population,2776,1562,4
Population,2776,1563,6
Population,2776,1564,4
Population,2776,1565,6
Population,2776,1566,9
Population,2776,1567,2
Population,2776,1621,1
Population,2776,1622,3
Population,2776,1623,7
Population,2776,1624,10
Population,2776,1625,9
Population,2776,1626,10
Population,2776,1627,1
Population,2776,1683,13
Population,2776,1684,11
Population,2776,1685,12
Population,2776,1686,2
Population,2776,1687,10
Population,2776,1688,5
Population,2776,1689,2
Population,2776,1745,6
Population,2798,1323,1
Population,2798,1324,3
Population,2798,1388,3
Population,2798,1448,3
Population,2798,1449,4
Population,2798,1450,2
Population,2798,1451,4
Population,2798,1452,6
Population,2798,1453,1
Population,2798,1510,1
Population,2798,1511,3
Population,2798,1512,3
Population,2798,1513,1
Population,2798,1516,1
Population,2798,1517,4
Population,2798,1574,1
Population,2798,1575,1
Population,2798,1576,6
Population,2798,1577,2
Population,2798,1578,4
Population,2798,1579,3
Population,2798,1580,1
Population,2798,1636,2
Population,2798,1637,1
Population,2798,1639,9
Population,2798,1641,1
Population,2799,261,5
Population,2799,262,8
Population,2799,263,9
Population,2799,305,12
Population,2799,306,2
Population,2799,308,8
Population,2799,309,10
Population,2799,310,2
Population,2799,350,4
Population,2799,352,4
Population,2799,353,1
Population,2799,354,3
Population,2799,356,11
Population,2799,396,8
Population,2799,441,1
Population,2799,442,7
Population,2799,483,2
Population,2799,484,1
Population,2799,485,2
Population,2799,486,3
Population,2799,487,2
Population,2799,528,3
Population,2799,529,6
Population,2799,530,10
Population,2799,531,26
Population,2799,577,2
Population,2799,579,4
Population,2799,627,12
Population,2799,628,6
Population,3101,2215,5
Population,3101,2216,1
Population,3101,2217,2
Population,3101,2218,2
Population,3101,2262,1
Population,3101,2263,7
Population,3101,2264,1
Population,3101,2266,14
Population,3101,2267,5
Population,3101,2268,9
Population,3101,2269,4
Population,3101,2270,6
Population,3101,2271,5
Population,3101,2310,4
Population,3101,2311,7
Population,3101,2312,5
Population,3101,2313,17
Population,3101,2314,2
Population,3101,2316,8
Population,3101,2317,5
Population,3101,2318,2
Population,3101,2354,6
Population,3101,2355,37
Population,3101,2356,59
Population,3101,2357,3
Population,3101,2358,3
Population,3101,2359,10
Population,3101,2360,2
Population,3101,2361,12
Population,3101,2396,14
Population,3101,2397,36
Population,3101,2398,9
Population,3101,2399,7
Population,3101,2400,3
Population,3101,2438,8
Population,3101,2440,2
Population,3101,2441,6
Population,3102,2306,8
Population,3102,2307,7
Population,3102,2308,15
Population,3102,2349,5
Population,3102,2351,7
Population,3102,2352,3
Population,3102,2353,5
Population,3102,2391,2
Population,3102,2392,7
Population,3102,2393,27
Population,3102,2394,8
Population,3102,2395,4
Population,3102,2432,8
Population,3102,2433,10
Population,3102,2434,12
Population,3102,2435,25
Population,3102,2436,26
Population,3102,2437,16
Population,3102,2469,1
Population,3102,2470,6
Population,3102,2471,3
Population,3102,2476,2
Population,3102,2477,5
Population,3102,2541,6
Population,3102,2542,43
Population,3102,2543,8
Population,3102,2576,3
Population,3102,2577,16
Population,3102,2578,26
Population,3102,2579,6
Population,3102,2580,1
Population,3102,2609,2
Population,3102,2610,5
Population,3102,2611,10
Population,3102,2612,10
Population,3102,2613,19
